sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.YC.A9TC.01A	0.73	0.336	0.0423	2	2.04	2.03	0.16	0.176	0	0.0142
TCGA.YF.AA3L.01A	0.96	0.653	0.241	4	3.57	3.59	0.154	0.499	0	0.00175
TCGA.ZF.A9R0.01A	0.68	0.617	0.351	4	3.7	3.8	0.214	0.403	0	0
TCGA.ZF.A9R1.01A	0.6	0.434	0.133	2	1.83	1.9	0.143	0.291	0.0378	0
TCGA.ZF.A9R2.01A	0.82	0.493	0.0819	2	1.87	1.89	0.138	0.355	0.00856	0.0318
TCGA.ZF.A9R3.01A	0.78	0.555	0.00595	2	1.99	1.99	0.15	0.405	0	0
TCGA.ZF.A9R4.01A	0.96	0.365	0.142	4	4.06	4.06	0.137	0.228	0	0.00185
TCGA.ZF.A9R5.01A	0.96	0.0549	0.133	2	2	2	0.00733	0.0476	0	0.00733
TCGA.ZF.A9R7.01A	0.7	0.291	0.202	2	1.99	2	0.0875	0.204	0	0.0302
TCGA.ZF.A9R9.01A	0.97	0.307	0.207	4	3.96	3.96	0.104	0.202	0	0.00816
TCGA.ZF.A9RC.01A	0.21	0.2	0.415	2	2.21	2.04	0.0879	0.112	0.0326	0.00651
TCGA.ZF.A9RD.01A	0.51	0.553	0.5	4	3.73	3.86	0.0879	0.465	0	0
TCGA.ZF.A9RE.01A	0.79	0.515	0.187	4	3.71	3.77	0.125	0.39	0	0
TCGA.ZF.A9RF.01A	0.7	0.396	0.209	2	2.11	2.08	0.229	0.167	0	0.0321
TCGA.ZF.A9RG.01A	0.29	0.255	0.277	2	2.14	2.04	0.154	0.101	0.00543	0.00906
TCGA.ZF.A9RL.01A	0.92	0.361	0.127	4	3.89	3.9	0.166	0.194	0	0
TCGA.ZF.A9RM.01A	0.96	0.323	0.0919	2	1.94	1.94	0.0699	0.253	0.0262	0
