sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.DA.A1I0.06A	0.66	0.208	0.348	2	2.1	2.06	0.109	0.099	0	0
TCGA.DA.A1I1.06A	0.73	0.448	0.409	4	3.61	3.71	0.0627	0.385	0	0
TCGA.DA.A1I2.06A	0.78	0.84	0.278	2	2.56	2.44	0.599	0.242	0	0.0559
TCGA.DA.A1I4.06A	0.21	0.159	0.239	2	1.92	1.98	0.0397	0.119	0	0
TCGA.DA.A1I5.06A	0.56	0.462	0.6	4	3.69	3.83	0.139	0.324	0	0
TCGA.DA.A1I7.06A	0.71	0.527	0.107	2	1.92	1.94	0.123	0.404	0.00312	0.0172
TCGA.DA.A1I8.06A	0.87	0.451	0.354	4	3.77	3.8	0.18	0.271	0	0
TCGA.DA.A1IA.06A	0.94	0.414	0.282	4	3.8	3.82	0.0885	0.326	0	0.0217
TCGA.DA.A1IB.06A	0.99	0.147	0	2	2	2	0.0618	0.0857	0	0
TCGA.DA.A1IC.06A	0.81	0.435	0.35	2	2.06	2.05	0.15	0.284	0.0424	0.0336
TCGA.DA.A3F2.06A	0.66	0.0934	0	2	2	2	0.0251	0.0683	0	0
TCGA.DA.A3F3.06A	0.92	0.486	0.135	2	2.24	2.23	0.301	0.186	0.00364	0.0146
TCGA.DA.A3F5.06A	0.6	0.607	0.464	4	3.99	3.99	0.249	0.358	0	0
TCGA.DA.A3F8.06A	0.33	0.124	0.0597	2	2.05	2.02	0.0924	0.0314	0.00185	0
TCGA.DA.A95V.06A	0.84	0.571	0.393	4	3.41	3.51	0.0701	0.501	0	0
TCGA.DA.A95W.06A	0.86	0.394	0.0775	2	2.11	2.09	0.214	0.18	0.00416	0
TCGA.DA.A95X.06A	0.84	0.555	0.139	2	1.7	1.75	0.111	0.443	0.0664	0
TCGA.DA.A95Y.06A	0.83	0.43	0.0989	2	1.99	1.99	0.196	0.234	0.00456	0.00304
TCGA.DA.A95Z.06A	0.86	0.526	0.407	4	4.3	4.26	0.291	0.235	0	0
TCGA.DA.A960.01A	0.82	0.473	0.21	4	3.88	3.9	0.284	0.188	0	0
TCGA.EB.A1NK.01A	0.65	0.388	0.125	2	2.1	2.07	0.217	0.171	0	0.0018
TCGA.EB.A24C.01A	0.86	0.462	0.129	2	1.68	1.73	0.0577	0.404	0.054	0
TCGA.EB.A24D.01A	0.88	0.673	0.48	4	4.06	4.05	0.328	0.345	0	0
TCGA.EB.A299.01A	0.71	0.309	0.13	2	2	2	0.134	0.176	0.00191	0.0267
TCGA.EB.A3HV.01A	0.76	0.352	0.162	2	1.85	1.88	0.0906	0.262	0.0487	0.00671
TCGA.EB.A3XB.01A	0.51	0.387	0.381	4	4.06	4.03	0.203	0.183	0	0
TCGA.EB.A3XC.01A	0.75	0.503	0.187	2	1.9	1.93	0.149	0.355	0.0165	0.0132
TCGA.EB.A3XD.01A	0.16	0.171	0.589	2	1.96	1.99	0.0522	0.119	0.054	0.036
TCGA.EB.A3XE.01A	0.66	0.178	0.0734	2	1.92	1.95	0.0295	0.149	0	0
TCGA.EB.A3XF.01A	0.74	0.435	0.0932	2	1.87	1.9	0.0756	0.36	0.024	0
TCGA.EB.A3Y6.01A	0.58	0.26	0.0952	2	1.91	1.95	0.0495	0.21	0.00177	0
TCGA.EB.A3Y7.01A	0.56	0.278	0.173	2	1.87	1.93	0.0537	0.224	0.0148	0.0241
TCGA.EB.A41A.01A	0.9	0.252	0.0146	2	2.05	2.05	0.149	0.103	0.00184	0
TCGA.EB.A41B.01A	0.82	0.455	0.0891	2	1.87	1.89	0.118	0.337	0	0.0295
TCGA.EB.A42Y.01A	0.89	0.428	0.444	4	4.09	4.08	0.201	0.227	0	0
TCGA.EB.A42Z.01A	0.88	0.404	0.087	2	1.86	1.88	0.123	0.281	0.0351	0
TCGA.EB.A430.01A	0.66	0.596	0.0806	2	1.86	1.9	0.176	0.42	0.0142	0
TCGA.EB.A431.01A	0.78	0.512	0.034	2	1.82	1.86	0.138	0.374	0.00435	0.00726
TCGA.EB.A44N.01A	0.26	0.351	0.386	2	2.16	2.04	0.261	0.0896	0.0179	0
TCGA.EB.A44O.01A	0.81	0.418	0.249	2	1.75	1.8	0.0867	0.331	0.0674	0.0328
TCGA.EB.A44P.01A	0.83	0.308	0.149	2	1.88	1.9	0.0936	0.215	0.0459	0
TCGA.EB.A44Q.06A	0.6	0.237	0.208	2	2.06	2.03	0.108	0.129	0	0.00317
TCGA.EB.A44R.06A	0.77	0.494	0.374	4	3.98	3.99	0.136	0.359	0	0
TCGA.EB.A4IQ.01A	0.64	0.448	0.0714	2	1.85	1.9	0.0904	0.358	0.0113	0.00753
TCGA.EB.A4IS.01A	0.45	0.482	0.408	4	3.56	3.8	0.0556	0.426	0	0
TCGA.EB.A4OY.01A	0.67	0.734	0.375	4	3.54	3.69	0.153	0.581	0	0
TCGA.EB.A4OZ.01A	0.18	0.238	0.256	2	1.91	1.98	0.0728	0.165	0.0354	0.00787
TCGA.EB.A4P0.01A	0.88	0.438	0.52	4	3.77	3.79	0.0907	0.347	0	0
TCGA.EB.A4XL.01A	0.8	0.314	0.0802	2	1.89	1.91	0.143	0.171	0.0252	0
TCGA.EB.A51B.01A	0.76	0.818	0.0473	4	4.03	4.02	0.439	0.379	0	0
TCGA.EB.A550.01A	0.2	0.242	0.146	2	1.75	1.95	0.102	0.14	0.0177	0
TCGA.EB.A551.01A	0.46	0.569	0.452	4	3.65	3.84	0.179	0.39	0	0
TCGA.EB.A553.01A	0.66	0.634	0.224	4	3.57	3.72	0.15	0.484	0	0
TCGA.EB.A57M.01A	0.62	0.576	0.324	4	4.02	4.01	0.269	0.308	0	0
TCGA.EB.A5FP.01A	0.88	0.434	0.116	2	1.92	1.93	0.14	0.295	0.0404	0
TCGA.EB.A5KH.06A	0.89	0.573	0.336	4	4.26	4.23	0.282	0.292	0	0
TCGA.EB.A5SE.01A	0.88	0.413	0.149	2	1.94	1.94	0.171	0.242	0.0575	0
TCGA.EB.A5SF.01A	0.56	0.45	0.171	2	1.64	1.8	0.0466	0.403	0.0609	0
TCGA.EB.A5SG.06A	0.21	0.243	0.46	2	1.91	1.98	0.0588	0.184	0.0804	0.0157
TCGA.EB.A5SH.06A	0.86	0.516	0.274	4	3.76	3.8	0.174	0.341	0	0
TCGA.EB.A5UL.06A	0.53	0.626	0.343	4	3.55	3.76	0.169	0.457	0	0
TCGA.EB.A5UM.01A	0.77	0.231	0.244	2	1.96	1.97	0.0636	0.167	0.0266	0
TCGA.EB.A5UN.06A	0.36	0.208	0.352	2	2.06	2.02	0.137	0.0713	0	0
TCGA.EB.A5VU.01A	0.8	0.329	0.315	4	3.83	3.86	0.0961	0.233	0	0
TCGA.EB.A5VV.06A	0.66	0.256	0	2	2	2	0.0905	0.165	0	0
TCGA.EB.A6L9.06A	0.94	0.0105	0.167	2	2.01	2.01	0.0035	0.00701	0	0
TCGA.EB.A6QY.01A	0.56	0.499	0.722	4	3.37	3.65	0.0614	0.438	0	0
TCGA.EB.A6QZ.01A	0.92	0.374	0.32	2	1.77	1.78	0.0392	0.334	0.116	0.00341
TCGA.EB.A6R0.01A	0.79	0.278	0.151	2	1.82	1.86	0.0622	0.216	0.0274	0.0146
TCGA.EB.A82B.01A	0.59	0.633	0.512	4	3.7	3.82	0.217	0.415	0	0
TCGA.EB.A82C.01A	0.91	0.467	0.381	4	3.7	3.72	0.113	0.354	0	0.00191
TCGA.EB.A85I.01A	0.5	0.276	0.228	2	1.88	1.94	0.061	0.215	0.0457	0.0114
TCGA.EB.A85J.01A	0.22	0.414	0.338	2	2.23	2.05	0.237	0.177	0.0283	0
TCGA.EB.A97M.01A	0.9	0.426	0.215	4	3.77	3.79	0.152	0.274	0	0
TCGA.EE.A17X.06A	0.92	0.174	0.109	2	1.9	1.91	0.0189	0.155	0.0189	0
TCGA.EE.A17Y.06A	0.67	0.591	0.488	4	3.32	3.54	0.0968	0.494	0	0
TCGA.EE.A17Z.06A	0.98	0.232	0.732	4	3.96	3.96	0.117	0.115	0	0.0511
TCGA.EE.A180.06A	0.92	0.415	0.096	2	2.02	2.02	0.166	0.249	0	0.0349
TCGA.EE.A181.06A	0.62	0.491	0.171	2	2.08	2.05	0.23	0.261	0.0179	0.0107
TCGA.EE.A182.06A	0.59	0.345	0.218	2	1.94	1.96	0.105	0.239	0.0223	0.0304
TCGA.EE.A183.06A	0.64	0.0871	0	2	2	2	0.0211	0.066	0	0
TCGA.EE.A184.06A	0.83	0.463	0.0798	2	2.16	2.14	0.217	0.246	0.0088	0.00704
TCGA.EE.A185.06A	0.93	0.398	0.11	2	1.81	1.82	0.084	0.314	0.0437	0
TCGA.EE.A20B.06A	0.75	0.485	0.335	4	3.84	3.88	0.205	0.28	0	0
TCGA.EE.A20C.06A	0.98	0.603	0.11	4	3.67	3.68	0.135	0.468	0	0.00806
TCGA.EE.A20F.06A	0.67	0.453	0.0895	2	1.8	1.86	0.097	0.356	0.0353	0
TCGA.EE.A20H.06A	0.96	0.572	0.365	4	3.49	3.51	0.142	0.43	0	0.0148
TCGA.EE.A20I.06A	0.79	0.467	0.161	2	1.68	1.75	0.0865	0.38	0.075	0
TCGA.EE.A29A.06A	0.92	0.421	0.0879	2	2.16	2.14	0.22	0.201	0	0
TCGA.EE.A29B.06A	0.94	0.305	0.17	2	2.05	2.05	0.165	0.14	0.0173	0
TCGA.EE.A29C.06A	0.55	0.584	0.0617	2	1.6	1.78	0.0595	0.524	0.00901	0.0234
TCGA.EE.A29D.06A	0.95	0.612	0.234	4	3.77	3.78	0.235	0.377	0	0
TCGA.EE.A29E.06A	0.88	0.425	0.06	2	1.93	1.94	0.116	0.31	0.0119	0.0034
TCGA.EE.A29G.06A	0.14	0.369	0.529	2	2.06	2.01	0.172	0.197	0.109	0.0246
TCGA.EE.A29H.06A	0.95	0.289	0.317	4	3.77	3.79	0.0663	0.223	0	0
TCGA.EE.A29L.06A	0.93	0.513	0.229	4	3.88	3.89	0.199	0.314	0	0
TCGA.EE.A29M.06A	0.58	0.59	0.389	4	3.74	3.85	0.21	0.38	0	0
TCGA.EE.A29N.06A	0.2	0.154	0.191	2	1.94	1.99	0.0411	0.113	0.0197	0
TCGA.EE.A29P.06A	0.52	0.387	0.498	2	2.35	2.18	0.314	0.0722	0	0.0103
TCGA.EE.A29Q.06A	0.78	0.343	0.0215	2	1.77	1.82	0.0737	0.269	0	0
TCGA.EE.A29R.06A	0.95	0.615	0.252	4	4.3	4.29	0.263	0.351	0	0
TCGA.EE.A29S.06A	0.66	0.372	0.0455	2	1.81	1.87	0.0389	0.333	0.0169	0
TCGA.EE.A29T.06A	0.59	0.254	0.275	2	2.09	2.05	0.113	0.141	0	0.0104
TCGA.EE.A29V.06A	0.8	0.34	0.195	2	1.77	1.81	0.0305	0.309	0.0611	0.00133
TCGA.EE.A29W.06A	0.69	0.511	0.169	4	3.87	3.91	0.238	0.273	0	0
TCGA.EE.A29X.06A	0.74	0.569	0.433	4	3.35	3.52	0.146	0.423	0	0
TCGA.EE.A2A0.06A	0.23	0.408	0.201	2	2.16	2.04	0.342	0.066	0.0428	0
TCGA.EE.A2A1.06A	0.21	0.138	0.389	2	2.14	2.03	0.0691	0.0691	0.0123	0.00307
TCGA.EE.A2A2.06A	0.86	0.339	0.246	4	3.84	3.86	0.126	0.213	0	0
TCGA.EE.A2A5.06A	0.93	0.494	0.105	2	1.95	1.95	0.144	0.349	0.0144	0.00144
TCGA.EE.A2A6.06A	0.51	0.355	0.264	2	2	2	0.122	0.232	0	0.01
TCGA.EE.A2GB.06A	0.91	0.418	0.181	2	1.84	1.85	0.0599	0.358	0.0728	0
TCGA.EE.A2GC.06A	0.73	0.313	0.227	4	3.7	3.78	0.0537	0.259	0	0
TCGA.EE.A2GD.06A	0.36	0.295	0.204	2	2.06	2.02	0.227	0.0677	0.00564	0
TCGA.EE.A2GE.06A	0.53	0.157	0.272	4	4.02	4.01	0.0495	0.107	0	0
TCGA.EE.A2GH.06A	0.17	0.262	0.526	2	2.03	2.01	0.104	0.158	0.0453	0.047
TCGA.EE.A2GI.06A	0.59	0.532	0.0897	2	2	2	0.223	0.308	0.0119	0
TCGA.EE.A2GJ.06A	0.67	0.604	0.0746	2	1.93	1.95	0.229	0.375	0.0126	0
TCGA.EE.A2GK.06A	0.96	0.0235	0.0714	2	2	2	0.00672	0.0168	0	0.00168
TCGA.EE.A2GL.06A	0.21	0.218	0.393	2	1.95	1.99	0.0608	0.157	0.0572	0
TCGA.EE.A2GO.06A	0.89	0.492	0.291	4	3.68	3.72	0.121	0.371	0	0
TCGA.EE.A2GP.06A	0.8	0.424	0.119	2	1.74	1.79	0.0402	0.384	0.0506	0
TCGA.EE.A2GR.06A	0.61	0.22	0.267	4	3.86	3.91	0.0602	0.16	0	0
TCGA.EE.A2GS.06A	0.96	0.278	0.547	4	3.86	3.87	0.109	0.17	0	0.00467
TCGA.EE.A2GT.06A	0.23	0.246	0.253	2	2.1	2.02	0.18	0.0654	0.0175	0
TCGA.EE.A2GU.06A	0.56	0.335	0.163	2	1.87	1.93	0.107	0.228	0.0448	0.0039
TCGA.EE.A2M5.06A	0.5	0.431	0.398	4	3.94	3.97	0.168	0.263	0	0
TCGA.EE.A2M6.06A	0.91	0.468	0.389	4	3.69	3.72	0.101	0.367	0	0
TCGA.EE.A2M7.06A	0.53	0.654	0.74	4	4.12	4.06	0.295	0.359	0	0
TCGA.EE.A2M8.06A	0.21	0.419	0.608	2	1.9	1.98	0.168	0.251	0.115	0.119
TCGA.EE.A2MC.06A	0.34	0.103	0.222	2	2	2	0.046	0.0575	0.00766	0
TCGA.EE.A2MD.06A	0.58	0.356	0.138	2	1.84	1.91	0.0748	0.281	0.0383	0.0109
TCGA.EE.A2ME.06A	0.12	0.0816	0.558	2	2	2	0.038	0.0436	0.0323	0.00569
TCGA.EE.A2MF.06A	0.88	0.371	0.223	2	1.88	1.89	0.131	0.24	0.0827	0
TCGA.EE.A2MG.06A	0.88	0.0554	0	2	2	2	0.00504	0.0504	0	0
TCGA.EE.A2MH.06A	0.33	0.143	0.244	2	2.17	2.06	0.0713	0.0713	0.00183	0
TCGA.EE.A2MI.06A	0.62	0.242	0.0986	2	1.96	1.98	0.0698	0.172	0.0221	0
TCGA.EE.A2MJ.06A	0.14	0.33	0.658	2	1.96	1.99	0.111	0.219	0.118	0.0795
TCGA.EE.A2MK.06A	0.84	0.837	0.428	6	5.25	5.37	0.259	0.579	0	0
TCGA.EE.A2ML.06A	0.66	0.251	0.109	2	1.95	1.97	0.104	0.147	0.0216	0.00392
TCGA.EE.A2MM.06A	0.97	0.391	0.2	4	3.81	3.81	0.0942	0.297	0	0.016
TCGA.EE.A2MN.06A	0.84	0.325	0.378	4	4.01	4.01	0.142	0.182	0	0
TCGA.EE.A2MP.06A	0.8	0.342	0.0676	2	1.93	1.94	0.0647	0.277	0.02	0.00154
TCGA.EE.A2MQ.06A	0.85	0.439	0.54	4	3.95	3.95	0.187	0.252	0	0
TCGA.EE.A2MR.06A	0.17	0.496	0.421	2	1.98	2	0.203	0.293	0.0664	0.0781
TCGA.EE.A2MS.06A	0.9	0.544	0.255	4	3.71	3.74	0.165	0.379	0	0
TCGA.EE.A2MT.06A	0.9	0.207	0.132	2	2.03	2.03	0.101	0.105	0.0254	0
TCGA.EE.A2MU.06A	0.31	0.199	0.393	2	2.1	2.03	0.119	0.0801	0.00712	0.00534
TCGA.EE.A3AB.06A	0.64	0.462	0.145	2	1.91	1.95	0.134	0.329	0.0108	0.0108
TCGA.EE.A3AC.06A	0.82	0.353	0.0513	2	2.01	2	0.17	0.183	0.0109	0
TCGA.EE.A3AD.06A	0.94	0.648	0.252	4	3.86	3.87	0.224	0.424	0	0.00174
TCGA.EE.A3AE.06A	0.84	0.687	0.377	4	4.14	4.12	0.377	0.31	0	0
TCGA.EE.A3AF.06A	0.77	0.462	0.155	2	1.89	1.91	0.172	0.291	0.0698	0
TCGA.EE.A3AG.06A	0.89	0.519	0.299	4	3.77	3.8	0.173	0.346	0	0
TCGA.EE.A3AH.06A	0.97	0.415	0.483	4	3.73	3.73	0.121	0.294	0	0.0225
TCGA.EE.A3J3.06A	0.76	0.61	0.284	4	3.62	3.71	0.19	0.419	0	0
TCGA.EE.A3J4.06A	0.93	0.3	0.255	2	2.04	2.03	0.158	0.142	0.0208	0
TCGA.EE.A3J5.06A	0.66	0.384	0.058	2	1.99	2	0.173	0.211	0	0.0188
TCGA.EE.A3J7.06A	0.89	0.644	0.455	4	3.89	3.9	0.243	0.401	0	0
TCGA.EE.A3J8.06A	0.98	0.254	0.239	4	3.86	3.86	0.0847	0.169	0	0.024
TCGA.EE.A3JA.06A	0.83	0.24	0.196	2	2.07	2.06	0.142	0.0979	0	0.0228
TCGA.EE.A3JB.06A	0.62	0.329	0.194	2	2.03	2.02	0.17	0.159	0	0.0312
TCGA.EE.A3JD.06A	0.66	0.271	0	2	2	2	0.119	0.151	0	0
TCGA.EE.A3JE.06A	0.2	0.186	0.151	2	1.86	1.97	0.0246	0.162	0.0176	0.00527
TCGA.EE.A3JH.06A	0.2	0.187	0.414	2	1.92	1.98	0.0387	0.148	0.0438	0.0185
TCGA.EE.A3JI.06A	0.96	0.299	0.281	4	3.8	3.81	0.0358	0.263	0	0.0107
TCGA.ER.A193.06A	0.65	0.329	0.121	2	1.89	1.93	0.0681	0.261	0.0116	0.00997
TCGA.ER.A194.01A	0.65	0.169	0.108	2	1.95	1.96	0.0248	0.144	0	0.0182
TCGA.ER.A195.06A	0.53	0.3	0.0968	2	1.82	1.9	0.0619	0.238	0.029	0
TCGA.ER.A196.01A	0.22	0.291	0.219	2	2.13	2.03	0.136	0.156	0.024	0
TCGA.ER.A197.06A	0.34	0.516	0.408	4	4.05	4.02	0.228	0.288	0	0
TCGA.ER.A198.06A	0.79	0.172	0.0101	2	1.98	1.99	0.0661	0.106	0.00174	0
TCGA.ER.A199.06A	0.33	0.458	0.0792	2	1.98	1.99	0.239	0.219	0	0
TCGA.ER.A19A.06A	0.12	0.0691	0.529	2	2	2	0.0203	0.0488	0.0183	0.0061
TCGA.ER.A19B.06A	0.84	0.646	0.245	4	3.56	3.63	0.114	0.533	0	0
TCGA.ER.A19C.06A	0.7	0.55	0.0919	2	1.9	1.93	0.19	0.359	0.00194	0.0272
TCGA.ER.A19D.06A	0.84	0.453	0.00738	2	1.76	1.79	0.00836	0.445	0.00334	0
TCGA.ER.A19E.06A	0.82	0.829	0.41	4	3.23	3.37	0.106	0.723	0	0
TCGA.ER.A19F.06A	0.94	0.255	0.424	4	3.88	3.89	0.0726	0.182	0	0
TCGA.ER.A19G.06A	0.79	0.468	0.378	4	3.86	3.89	0.129	0.339	0	0
TCGA.ER.A19H.06A	0.8	0.677	0.442	4	3.24	3.4	0.0545	0.622	0	0
TCGA.ER.A19J.06A	0.86	0.582	0.142	2	2.18	2.16	0.293	0.289	0.00611	0.0214
TCGA.ER.A19K.01A	0.56	0.124	0.0758	2	2.02	2.01	0.0432	0.0808	0.00752	0
TCGA.ER.A19L.06A	0.87	0.393	0.273	2	1.84	1.86	0.0901	0.303	0.0659	0
TCGA.ER.A19M.06A	0.57	0.398	0	2	1.85	1.91	0.08	0.318	0	0
TCGA.ER.A19N.06A	0.21	0.287	0.361	2	2.28	2.06	0.171	0.116	0.0173	0.00173
TCGA.ER.A19O.06A	0.46	0.154	0.325	2	2.02	2.01	0.0732	0.0809	0.0116	0
TCGA.ER.A19P.06A	0.16	0.457	0.554	2	1.81	1.97	0.103	0.354	0.13	0.0686
TCGA.ER.A19Q.06A	0.61	0.375	0.34	2	2.05	2.03	0.148	0.227	0.0332	0.0185
TCGA.ER.A19S.06A	0.19	0.146	0.21	2	1.91	1.98	0.0277	0.118	0.0233	0.00437
TCGA.ER.A19T.01A	0.98	0.551	0.398	4	3.86	3.86	0.203	0.348	0	0.0586
TCGA.ER.A19T.06A	0.81	0.549	0.112	2	1.73	1.78	0.0875	0.462	0.0373	0
TCGA.ER.A19W.06A	0.22	0.279	0.242	2	2.14	2.03	0.202	0.0765	0.0164	0.00729
TCGA.ER.A1A1.06A	0.65	0.0362	0	2	2	2	0.0163	0.0199	0	0
TCGA.ER.A2NB.01A	0.25	0.427	0.222	2	2.18	2.05	0.228	0.199	0.026	0.0241
TCGA.ER.A2NC.06A	0.75	0.5	0.431	4	4.18	4.14	0.256	0.244	0	0
TCGA.ER.A2ND.06A	0.77	0.946	0.184	2	2.27	2.21	0.581	0.365	0.014	0.0439
TCGA.ER.A2NE.06A	0.96	0.335	0.296	2	1.73	1.74	0.0393	0.295	0.0946	0
TCGA.ER.A2NF.01A	0.79	0.173	0.185	2	2.02	2.01	0.0628	0.11	0	0
TCGA.ER.A2NF.06A	0.96	0.452	0.327	4	4.26	4.25	0.243	0.209	0	0.00128
TCGA.ER.A2NG.06A	0.43	0.338	0.16	2	2.15	2.07	0.206	0.132	0	0.0217
TCGA.ER.A3ES.06A	0.97	0.465	0.0579	2	2.07	2.07	0.265	0.2	0.0212	0
TCGA.ER.A3ET.06A	0.63	0.617	0.207	2	1.95	1.97	0.224	0.393	0.00172	0.0897
TCGA.ER.A3EV.06A	0.82	0.426	0.252	4	4.04	4.03	0.162	0.264	0	0
TCGA.ER.A3PL.06A	0.95	0.533	0.0473	4	3.87	3.88	0.146	0.387	0	0
TCGA.ER.A42H.01A	0.92	0.608	0.127	2	2.17	2.15	0.366	0.242	0.014	0.00175
TCGA.ER.A42K.06A	0.81	0.441	0.0779	2	1.92	1.93	0.195	0.246	0.0344	0
TCGA.ER.A42L.06A	0.13	0.341	0.693	2	2.03	2	0.153	0.189	0.118	0.0755
TCGA.FR.A2OS.01A	0.78	0.395	0.0543	2	2.01	2.01	0.195	0.2	0.0107	0
TCGA.FR.A3R1.01A	0.73	0.154	0.27	2	2	2	0.0432	0.111	0.00864	0.0225
TCGA.FR.A3YN.06A	0.89	0.452	0.538	4	4.05	4.05	0.172	0.28	0	0.00282
TCGA.FR.A3YO.06A	0.53	0.445	0.583	4	3.6	3.79	0.0973	0.348	0	0.00147
TCGA.FR.A44A.06A	0.39	0.407	0.561	4	3.87	3.95	0.0951	0.312	0	0
TCGA.FR.A69P.06A	0.88	0.882	0.327	4	3.06	3.17	0.104	0.778	0	0
TCGA.FR.A726.01A	0.65	0.365	0.122	2	1.99	1.99	0.152	0.213	0	0.0365
TCGA.FR.A728.01A	0.17	0.515	0.279	2	2.01	2	0.0833	0.432	0.0625	0.0303
TCGA.FR.A729.06A	0.66	0.76	0.204	4	3.33	3.56	0.139	0.62	0	0
TCGA.FR.A7U8.06A	0.89	0.377	0.291	2	1.87	1.89	0.134	0.243	0.0835	0.00186
TCGA.FR.A7U9.06A	0.41	0.439	0.0407	2	1.99	2	0.189	0.25	0	0.00536
TCGA.FR.A7UA.06A	0.15	0.208	0.667	2	1.98	2	0.0424	0.166	0.0366	0.0732
TCGA.FR.A8YC.06A	0.82	0.473	0.411	4	4.3	4.25	0.281	0.192	0	0
TCGA.FR.A8YD.06A	0.83	0.555	0.0521	2	2.28	2.23	0.304	0.25	0.00385	0.00385
TCGA.FR.A8YE.06A	0.6	0.0494	0.182	2	2.02	2.01	0.0195	0.0299	0	0
TCGA.FS.A1YW.06A	0.91	0.319	0.396	4	3.74	3.77	0.0818	0.237	0	0
