sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.KK.A8IL.01A	0.13	0.263	0.695	2	1.94	1.99	0.105	0.157	0.0857	0.052
TCGA.KK.A8IM.01A	0.34	0.0487	0.154	2	1.98	1.99	0.0131	0.0356	0.00375	0
TCGA.M7.A71Y.01A	0.14	0.166	0.673	2	1.96	1.99	0.0708	0.0956	0.0675	0.0165
TCGA.M7.A71Z.01A	0.95	0.0614	0.216	2	1.95	1.96	0.00166	0.0597	0.0133	0
TCGA.M7.A720.01A	0.68	0.087	0	2	2	2	0.051	0.0359	0	0
TCGA.M7.A721.01A	0.2	0.261	0.275	2	1.9	1.98	0.129	0.132	0.0349	0.00919
TCGA.M7.A722.01A	0.94	0.0574	0.528	2	1.95	1.95	0	0.0574	0.0303	0
TCGA.M7.A723.01A	0.53	0.399	0	2	1.99	2	0.139	0.26	0	0
TCGA.M7.A724.01A	0.97	0.222	0.0367	2	2.05	2.05	0.148	0.0732	0	0
TCGA.M7.A725.01A	0.79	0.392	0.087	2	1.96	1.97	0.118	0.274	0.0119	0
TCGA.MG.AAMC.01A	0.73	0.335	0.0114	2	1.92	1.94	0.153	0.182	0.00382	0
TCGA.QU.A6IL.01A	0.81	0.235	0.0826	2	1.97	1.97	0.0973	0.138	0.0175	0
TCGA.QU.A6IM.01A	0.52	0.246	0.192	2	2	2	0.104	0.142	0.0157	0.0138
TCGA.QU.A6IN.01A	0.8	0.308	0.0124	2	1.96	1.97	0.168	0.14	0.00382	0
TCGA.QU.A6IO.01A	0.71	0.277	0	2	1.97	1.98	0.141	0.136	0	0
TCGA.QU.A6IP.01A	0.45	0.444	0	2	2	2	0.253	0.191	0	0
TCGA.SU.A7E7.01A	0.19	0.025	0.267	2	1.98	2	0.00166	0.0233	0.00499	0.00166
TCGA.TK.A8OK.01A	0.22	0.0876	0.0635	2	1.9	1.98	0.0292	0.0584	0.00139	0
TCGA.TP.A8TT.01A	0.21	0.128	0.115	2	1.81	1.96	0.0164	0.111	0.00656	0.00164
TCGA.TP.A8TV.01A	0.95	0.148	0.329	2	1.91	1.91	0.0243	0.124	0.0487	0
TCGA.V1.A8MF.01A	0.61	0.562	0.0414	2	2	2	0.2	0.363	0.015	0
TCGA.V1.A8MG.01A	0.21	0.214	0.362	2	2.04	2.01	0.0863	0.128	0.0245	0.00144
TCGA.V1.A8MJ.01A	0.19	0.202	0.303	2	1.97	1.99	0.0978	0.104	0.0398	0.00498
TCGA.V1.A8MK.01A	0.79	0.306	0	2	2	2	0.138	0.168	0	0
TCGA.V1.A8ML.01A	0.92	0.0294	0	2	1.99	1.99	0.00471	0.0247	0	0
TCGA.V1.A8MM.01A	0.81	0.216	0.18	2	1.95	1.96	0.0742	0.142	0.0219	0
TCGA.V1.A8MU.01A	0.44	0.319	0.00524	2	2.01	2	0.236	0.0836	0.00167	0
TCGA.V1.A8WL.01A	0.69	0.305	0.0286	2	1.95	1.97	0.124	0.182	0.00873	0
TCGA.V1.A8WN.01A	0.97	0.378	0	2	2	2	0.204	0.174	0	0
TCGA.V1.A8WS.01A	0.77	0.465	0.0248	2	1.96	1.97	0.258	0.208	0.0115	0
TCGA.V1.A8WV.01A	0.62	0.282	0.116	2	1.97	1.98	0.0808	0.201	0	0.00344
TCGA.V1.A8WW.01A	0.89	0.326	0.11	2	1.94	1.94	0.0626	0.264	0.0361	0
TCGA.V1.A8X3.01A	0.69	0.143	0.0337	2	1.97	1.98	0.0595	0.0836	0.00482	0
TCGA.V1.A9O5.01A	0.52	0.465	0.0558	2	2.09	2.05	0.194	0.271	0.00798	0
TCGA.V1.A9O5.06A	0.74	0.613	0.28	4	4.13	4.1	0.285	0.327	0	0
TCGA.V1.A9O7.01A	0.18	0.339	0.351	2	1.92	1.98	0.105	0.234	0.0524	0.0192
TCGA.V1.A9O9.01A	0.53	0.167	0.202	2	1.93	1.96	0.0298	0.137	0.0338	0
TCGA.V1.A9OA.01A	0.57	0.224	0.228	2	1.93	1.96	0.0727	0.151	0.00786	0
TCGA.V1.A9OF.01A	0.82	0.0234	0.214	2	1.98	1.98	0	0.0234	0.00502	0
TCGA.V1.A9OH.01A	0.25	0.172	0.152	2	1.96	1.99	0.0486	0.123	0.00694	0
TCGA.V1.A9OL.01A	0.74	0.322	0.0427	2	1.91	1.93	0.12	0.202	0.00784	0
TCGA.V1.A9OQ.01A	0.68	0.174	0.0103	2	1.95	1.97	0.0824	0.0914	0.00179	0
TCGA.V1.A9OT.01A	0.77	0.237	0.0735	2	1.95	1.96	0.0803	0.157	0.0175	0
TCGA.V1.A9OX.01A	0.23	0.194	0.189	2	1.91	1.98	0.0768	0.117	0.00731	0
TCGA.V1.A9OY.01A	0.19	0.0188	0	2	1.96	1.99	0	0.0188	0	0
TCGA.V1.A9Z7.01A	0.56	0.169	0.144	2	1.99	2	0.0655	0.103	0.00187	0
TCGA.V1.A9Z8.01A	0.24	0.0388	0.391	2	1.99	2	0.0101	0.0287	0.0101	0
TCGA.V1.A9Z9.01A	0.62	0.276	0.026	2	1.95	1.97	0.12	0.156	0.00717	0
TCGA.V1.A9ZG.01A	0.37	0.055	0.0741	2	1.99	2	0.0265	0.0285	0.00407	0
TCGA.V1.A9ZI.01A	0.78	0.317	0.0333	2	2.04	2.03	0.162	0.155	0.00882	0
TCGA.V1.A9ZK.01A	0.21	0.422	0.13	2	1.96	1.99	0.253	0.169	0.0381	0
TCGA.V1.A9ZR.01A	0.47	0.217	0.00917	2	1.93	1.96	0.0855	0.131	0.00199	0
TCGA.VN.A88I.01A	0.65	0.598	0	2	2	2	0.3	0.298	0	0
TCGA.VN.A88K.01A	0.82	0.346	0.0565	2	1.95	1.96	0.174	0.172	0.0176	0.00195
TCGA.VN.A88L.01A	0.6	0.115	0.05	2	1.96	1.98	0.0401	0.0744	0.00573	0
TCGA.VN.A88M.01A	0.86	0.176	0.0103	2	2	2	0.102	0.0745	0.00182	0
TCGA.VN.A88N.01A	0.62	0.105	0.111	2	1.98	1.99	0.0467	0.0584	0.0117	0
TCGA.VN.A88O.01A	0.21	0.198	0.0684	2	2.02	2	0.154	0.0439	0.00507	0
TCGA.VN.A88P.01A	0.76	0.155	0.0127	2	1.94	1.96	0.0471	0.108	0.00196	0
TCGA.VN.A88Q.01A	0.61	0.273	0.0316	2	1.98	1.99	0.0623	0.211	0.00865	0
TCGA.VN.A88R.01A	0.78	0.278	0.05	2	1.94	1.95	0.128	0.149	0.0104	0
TCGA.VN.A943.01A	0.95	0.0938	0.08	2	1.97	1.98	0.0469	0.0469	0.0075	0
TCGA.VP.A872.01A	0.58	0.322	0.125	2	1.9	1.94	0.0996	0.222	0.0249	0
TCGA.VP.A875.01A	0.31	0.424	0.335	2	1.83	1.95	0.144	0.28	0.0709	0.0355
TCGA.VP.A876.01A	0.91	0.295	0.158	2	1.94	1.94	0.109	0.186	0.0446	0
TCGA.VP.A878.01A	0.35	0.13	0.029	2	2	2	0.0865	0.0432	0	0
TCGA.VP.A879.01A	0.57	0.276	0	2	2	2	0.191	0.0846	0	0
TCGA.VP.A87B.01A	0.9	0.141	0	2	1.99	1.99	0.0679	0.0732	0	0
TCGA.VP.A87C.01A	0.3	0.194	0.0924	2	2	2	0.145	0.049	0.00654	0
TCGA.VP.A87D.01A	0.77	0.25	0.0352	2	1.95	1.96	0.0826	0.167	0.00879	0
TCGA.VP.A87E.01A	0.09	0.149	0.966	2	2.01	2	0.0925	0.0565	0.0942	0.0188
TCGA.VP.A87H.01A	0.56	0.339	0.215	2	1.99	2	0.0821	0.257	0.00182	0.0274
TCGA.VP.A87J.01A	0.82	0.359	0.0099	2	1.92	1.94	0.176	0.183	0.00356	0
TCGA.VP.A87K.01A	0.93	0.155	0.198	4	3.84	3.85	0.0363	0.118	0	0
TCGA.VP.AA1N.01A	0.69	0.34	0.328	4	3.83	3.88	0.0888	0.251	0	0
TCGA.WW.A8ZI.01A	0.85	0.139	0	2	1.91	1.93	0.029	0.11	0	0
TCGA.X4.A8KQ.01A	0.53	0.195	0.0169	2	1.92	1.96	0.0347	0.16	0	0
TCGA.X4.A8KS.01A	0.18	0.0529	0.342	2	1.99	2	0.0125	0.0403	0.00834	0.00139
TCGA.XA.A8JR.01A	0.28	0.114	0.123	2	1.97	1.99	0.0382	0.0763	0.00602	0
TCGA.XJ.A83F.01A	0.77	0.498	0.0324	2	1.91	1.93	0.268	0.23	0.0161	0
TCGA.XJ.A83G.01A	0.54	0.154	0.0638	2	1.92	1.96	0.0491	0.105	0.00982	0
TCGA.XJ.A83H.01A	0.48	0.398	0.017	2	1.97	1.98	0.156	0.242	0.00677	0
TCGA.XJ.A9DI.01A	0.13	0.267	0.741	2	1.99	2	0.153	0.114	0.131	0.0187
TCGA.XJ.A9DK.01A	0.64	0.0214	0	2	2	2	0.00824	0.0132	0	0
TCGA.XJ.A9DQ.01A	0.11	0.111	0.892	2	2	2	0.0528	0.0579	0.0698	0.0136
TCGA.XJ.A9DX.01A	0.76	0.483	0.0595	2	2.09	2.07	0.289	0.193	0.00192	0
TCGA.XK.AAIR.01A	0.23	0.0345	0.19	2	1.98	2	0.00657	0.0279	0.00328	0
TCGA.XK.AAIV.01A	0.96	0.0996	0.0633	2	2.03	2.02	0.0404	0.0593	0	0.00631
TCGA.XK.AAIW.01A	0.86	0.0723	0.325	2	1.97	1.97	0.0271	0.0452	0.0235	0
TCGA.XK.AAJ3.01A	0.74	0.302	0.0118	2	1.96	1.97	0.144	0.158	0.00355	0
TCGA.XK.AAJA.01A	0.69	0.39	0	2	1.94	1.96	0.18	0.21	0	0
TCGA.XK.AAJP.01A	0.83	0.159	0.354	2	1.89	1.91	0.0348	0.124	0.0561	0
TCGA.XK.AAJR.01A	0.27	0.387	0.0864	2	2.07	2.02	0.34	0.0475	0.00704	0
TCGA.XK.AAJT.01A	0.63	0.26	0.159	2	1.93	1.95	0.083	0.177	0.0113	0.00377
TCGA.XK.AAK1.01A	0.8	0.0924	0.172	2	1.92	1.93	0	0.0924	0.0159	0
TCGA.XQ.A8TA.01A	0.97	0.462	0.275	4	3.81	3.82	0.185	0.277	0	0.0411
TCGA.XQ.A8TB.01A	0.77	0.0896	0.125	2	1.93	1.95	0.0032	0.0864	0.0112	0
TCGA.Y6.A8TL.01A	0.55	0.217	0.00893	2	1.96	1.98	0.0777	0.14	0.00194	0
TCGA.Y6.A9XI.01A	0.79	0.167	0.0106	2	1.91	1.93	0.00887	0.158	0.00177	0
TCGA.YJ.A8SW.01A	0.86	0.387	0.0837	2	2.11	2.1	0.22	0.168	0.0126	0
TCGA.YL.A8HJ.01A	0.2	0.0667	0.294	2	1.99	2	0.0333	0.0333	0.0118	0.00392
TCGA.YL.A8HK.01A	0.21	0.0624	0.179	2	1.92	1.98	0.0016	0.0608	0.0112	0
TCGA.YL.A8HL.01A	0.86	0.134	0.203	2	1.91	1.92	0.035	0.0992	0.0272	0
TCGA.YL.A8HM.01A	0.87	0.385	0.0735	2	2	2	0.192	0.193	0.00314	0.00471
TCGA.YL.A8HO.01A	0.28	0.562	0.481	2	2.39	2.11	0.373	0.188	0.0978	0.0308
TCGA.YL.A8S8.01A	0.63	0.395	0.242	2	2.02	2.01	0.134	0.261	0	0.0296
TCGA.YL.A8S9.01A	0.97	0.192	0.174	2	2.07	2.06	0.1	0.0917	0.0125	0.00208
TCGA.YL.A8SA.01A	0.79	0.253	0.00794	2	1.93	1.94	0.0964	0.157	0.00201	0
TCGA.YL.A8SB.01A	0.99	0.206	0	2	2	2	0.102	0.104	0	0
TCGA.YL.A8SC.01A	0.56	0.278	0.15	2	1.93	1.96	0.125	0.153	0.00189	0
TCGA.YL.A8SF.01A	0.67	0.257	0.037	2	1.96	1.97	0.106	0.15	0.0019	0
TCGA.YL.A8SH.01B	0.65	0.466	0.00656	2	1.94	1.96	0.254	0.213	0	0.00306
TCGA.YL.A8SI.01A	0.18	0.104	0.212	2	2	2	0.0501	0.0541	0.00401	0.01
TCGA.YL.A8SK.01B	0.41	0.204	0.438	2	2.04	2.02	0.0893	0.115	0.0388	0
TCGA.YL.A8SL.01B	0.9	0.217	0.19	2	1.88	1.89	0.0199	0.197	0.0398	0.00142
TCGA.YL.A8SO.01B	0.21	0.544	0.248	2	1.96	1.99	0.27	0.274	0.0284	0.00178
TCGA.YL.A8SP.01B	0.85	0.28	0.0667	2	1.93	1.94	0.117	0.164	0.0187	0
TCGA.YL.A8SQ.01B	0.8	0.305	0.325	4	3.81	3.85	0.0629	0.242	0	0
TCGA.YL.A8SR.01B	0.67	0.133	0.0375	2	1.87	1.91	0.005	0.128	0.005	0
TCGA.YL.A9WH.01A	0.77	0.472	0.0714	4	3.45	3.58	0.0253	0.446	0	0
TCGA.YL.A9WI.01A	0.89	0.453	0.0909	2	2.16	2.14	0.298	0.155	0.00562	0.0281
TCGA.YL.A9WJ.01A	0.35	0.211	0.173	2	1.97	1.99	0.0974	0.114	0.0101	0
TCGA.YL.A9WK.01A	0.57	0.445	0.117	2	1.96	1.98	0.19	0.255	0.0205	0
TCGA.YL.A9WL.01A	0.96	0.201	0.21	2	1.87	1.87	0.0261	0.175	0.0422	0
TCGA.YL.A9WX.01A	0.18	0.0657	0.771	2	1.94	1.99	0.00375	0.0619	0.0432	0
TCGA.YL.A9WY.01A	0.42	0.344	0.492	4	3.87	3.95	0.105	0.24	0	0
TCGA.ZG.A8QW.01A	0.13	0.387	0.644	2	1.94	1.99	0.182	0.206	0.175	0.0175
TCGA.ZG.A8QX.01A	0.19	0.0494	0.129	2	1.92	1.98	0.00955	0.0398	0.00478	0
TCGA.ZG.A8QY.01A	0.22	0.134	0.0349	2	1.68	1.93	0.00469	0.13	0.00156	0
TCGA.ZG.A8QZ.01A	0.3	0.176	0.132	2	2.03	2.01	0.101	0.0754	0.00387	0
TCGA.ZG.A9KY.01A	0.64	0.253	0.219	4	4.03	4.02	0.131	0.122	0	0
TCGA.ZG.A9L0.01A	0.74	0.302	0.0357	2	1.84	1.88	0.0251	0.276	0.0108	0
TCGA.ZG.A9L1.01A	0.73	0.404	0.142	2	2.19	2.14	0.254	0.15	0.00185	0.0111
TCGA.ZG.A9L2.01A	0.32	0.0596	0.0645	2	1.95	1.98	0.00577	0.0538	0.00192	0
TCGA.ZG.A9L4.01A	0.27	0.398	0.0644	2	1.96	1.99	0.229	0.17	0.0178	0
TCGA.ZG.A9L5.01A	0.86	0.489	0.343	4	4.39	4.34	0.366	0.124	0	0
TCGA.ZG.A9L6.01A	0.23	0.0516	0.31	2	1.97	1.99	0.0089	0.0427	0.0125	0
TCGA.ZG.A9L9.01A	0.76	0.476	0.314	4	3.78	3.83	0.146	0.331	0	0
TCGA.ZG.A9LB.01A	0.61	0.497	0.143	4	3.83	3.89	0.0713	0.426	0	0
TCGA.ZG.A9LS.01A	0.48	0.325	0.375	4	4	4	0.129	0.195	0	0
TCGA.ZG.A9LU.01A	0.15	0.358	0.574	2	1.98	2	0.165	0.193	0.0774	0.0835
TCGA.ZG.A9LY.01A	0.35	0.224	0.42	2	2.01	2.01	0.122	0.102	0.00601	0
TCGA.ZG.A9LZ.01A	0.77	0.379	0.126	2	1.86	1.89	0.0876	0.291	0.0343	0.0133
TCGA.ZG.A9M4.01A	0.71	0.53	0.308	4	3.65	3.75	0.165	0.365	0	0
TCGA.ZG.A9MC.01A	0.25	0.0176	0.818	2	2.05	2.01	0.0112	0.0064	0.0048	0
TCGA.ZG.A9N3.01A	0.67	0.478	0.073	2	1.9	1.94	0.129	0.349	0.00303	0.00152
TCGA.ZG.A9ND.01A	0.82	0.191	0.19	2	1.87	1.9	0.0396	0.152	0.0363	0
TCGA.ZG.A9NI.01A	0.6	0.546	0.118	2	2.05	2.03	0.288	0.258	0.0474	0.00569
