sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.4A.A93Y.01A	0.14	0.0628	0.568	2	1.98	2	0.00679	0.056	0.0136	0.0102
TCGA.5P.A9JU.01A	0.81	0.411	0.0802	2	1.9	1.92	0.159	0.252	0.0329	0
TCGA.5P.A9JV.01A	0.21	0.363	0.109	2	1.92	1.98	0.163	0.199	0.018	0
TCGA.5P.A9JW.01A	0.61	0.182	0	2	1.99	2	0.0772	0.105	0	0
TCGA.5P.A9JY.01A	0.44	0.263	0.676	2	2.36	2.16	0.218	0.0449	0	0
TCGA.5P.A9JZ.01A	0.8	0.0813	0.529	2	2.06	2.05	0.0463	0.0351	0	0.0303
TCGA.5P.A9K0.01A	0.47	0.269	0.361	2	2.32	2.15	0.234	0.0347	0	0
TCGA.5P.A9K2.01A	0.24	0.815	0.0227	2	0.0938	1.54	0.0134	0.802	0.0168	0.00168
TCGA.5P.A9K3.01A	0.73	0.36	0.0761	2	1.83	1.87	0.139	0.221	0.0274	0
TCGA.5P.A9K4.01A	0.57	0.343	0.0169	2	2.33	2.19	0.281	0.062	0	0
TCGA.5P.A9K6.01A	0.67	0.285	0.183	2	2.18	2.12	0.198	0.0862	0	0
TCGA.5P.A9K8.01A	0.79	0.432	0.199	2	1.8	1.84	0.129	0.303	0.0861	0
TCGA.5P.A9K9.01A	0.77	0.677	0.455	4	3.21	3.39	0.108	0.569	0	0
TCGA.5P.A9KA.01A	0.1	0.236	0.881	2	2.1	2.01	0.0741	0.162	0.109	0.0547
TCGA.5P.A9KC.01A	0.54	0.278	0.0909	2	2.08	2.04	0.142	0.136	0.00388	0
TCGA.5P.A9KE.01A	0.99	0.079	0	2	2.02	2.02	0.0312	0.0478	0	0
TCGA.5P.A9KH.01A	0.85	0.353	0.448	2	1.67	1.72	0.0257	0.327	0.158	0
TCGA.A4.7286.01A	0.69	0.3	0	2	1.86	1.91	0.0495	0.251	0	0
TCGA.A4.7287.01A	0.61	0.303	0.0286	2	1.72	1.83	0.0138	0.289	0.00865	0
TCGA.A4.7288.01A	0.95	0.184	0.754	4	4.15	4.15	0.113	0.0706	0	0
TCGA.A4.7583.01A	0.73	0.364	0.121	2	1.86	1.9	0.0866	0.277	0.0442	0
TCGA.A4.7584.01A	0.78	0.5	0.00338	2	2.02	2.01	0.0929	0.407	0	0
TCGA.A4.7585.01A	0.25	0.0439	0.36	2	2.01	2	0.0246	0.0193	0.00527	0
TCGA.A4.7732.01A	0.41	0.21	0.626	2	2.38	2.16	0.167	0.0433	0	0
TCGA.A4.7734.01A	0.43	0.122	0.373	2	2.18	2.08	0.101	0.0219	0	0
TCGA.A4.7828.01A	0.1	0.29	0.887	2	2	2	0.144	0.146	0.153	0.0557
TCGA.A4.7915.01A	0.68	0.131	0.148	2	1.96	1.97	0.0405	0.0906	0.00647	0.0129
TCGA.A4.7996.01A	0.69	0.22	0.0268	2	2.1	2.07	0.13	0.0904	0	0.00589
TCGA.A4.7997.01A	0.73	0.331	0.159	2	2.07	2.05	0.158	0.173	0	0.049
