sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.13.1510.01A	0.92	0.462	0.443	4	3.48	3.52	0.119	0.343	0	0
TCGA.13.1511.01A	0.89	0.444	0.118	2	1.94	1.95	0.193	0.251	0.0341	0
TCGA.13.1512.01A	0.8	0.715	0.178	2	1.69	1.75	0.163	0.552	0.116	0
TCGA.13.1817.01A	0.64	0.543	0.205	2	1.57	1.72	0.0604	0.483	0.0736	0
TCGA.13.1817.02A	0.66	0.985	0.0441	2	2.5	2.33	0.57	0.415	0	0.0302
TCGA.13.1819.01A	0.8	0.838	0.107	2	1.97	1.98	0.349	0.489	0.00585	0.0175
TCGA.13.1819.02A	0.33	0.524	0.305	2	2.25	2.08	0.331	0.193	0.00195	0.0078
TCGA.13.2057.01A	0.84	0.877	0.32	4	4.74	4.62	0.47	0.407	0	0
TCGA.13.2059.01A	0.86	0.601	0.393	4	3.36	3.45	0.102	0.499	0	0
TCGA.13.2060.01A	0.82	0.515	0.385	4	3.51	3.6	0.0662	0.449	0	0
TCGA.13.2061.01A	0.7	0.924	0.0594	2	2.27	2.19	0.496	0.427	0.00588	0.0176
TCGA.13.2065.01A	0.81	0.813	0.423	4	3.51	3.61	0.236	0.577	0	0
TCGA.13.2066.01A	0.87	0.924	0.123	4	4.02	4.02	0.413	0.511	0	0.002
TCGA.13.2071.01A	0.67	0.662	0.412	4	3.77	3.85	0.239	0.424	0	0
TCGA.13.A5FT.01A	0.85	0.527	0.248	2	1.78	1.82	0.144	0.383	0.128	0
TCGA.13.A5FU.01A	0.76	0.737	0.176	4	3.43	3.57	0.161	0.576	0	0
TCGA.20.0987.01A	0.48	0.49	0.351	2	1.89	1.95	0.174	0.316	0.126	0.016
TCGA.20.0990.01A	0.93	0.491	0.372	4	3.59	3.62	0.088	0.403	0	0
TCGA.20.0991.01A	0.66	0.636	0.236	4	3.7	3.8	0.15	0.486	0	0
TCGA.20.0996.01A	0.99	0.055	0	2	2	2	0.0055	0.0495	0	0
TCGA.20.1682.01A	0.79	0.715	0.0901	2	1.72	1.78	0.181	0.534	0.0457	0.00208
TCGA.20.1683.01A	0.91	0.858	0.296	4	3.74	3.77	0.242	0.616	0	0
TCGA.20.1684.01A	0.93	0.846	0.3	2	2.5	2.46	0.58	0.266	0	0.135
TCGA.20.1685.01A	0.79	0.647	0.205	4	3.81	3.85	0.265	0.382	0	0
TCGA.20.1686.01A	0.89	0.478	0.0459	2	1.78	1.81	0.11	0.368	0.00676	0.00169
TCGA.20.1687.01A	0.91	0.638	0.259	4	3.72	3.74	0.221	0.417	0	0
TCGA.23.1022.01A	0.92	0.845	0.197	4	3.58	3.61	0.238	0.607	0	0
TCGA.23.1023.01A	0.61	0.367	0.492	2	1.96	1.97	0.115	0.251	0.094	0.0749
TCGA.23.1024.01A	0.87	0.785	0.107	4	3.46	3.53	0.157	0.628	0	0
TCGA.23.1026.01B	0.84	0.441	0.478	4	3.89	3.9	0.143	0.298	0	0
TCGA.23.1027.01A	0.79	0.558	0.139	2	1.8	1.84	0.143	0.415	0.0491	0
TCGA.23.1028.01A	0.8	0.609	0.227	2	1.69	1.75	0.127	0.482	0.12	0.0171
TCGA.23.1029.01B	0.83	0.499	0.207	2	1.86	1.88	0.151	0.348	0.0645	0.0184
TCGA.23.1031.01A	0.59	0.787	0.478	4	4.34	4.2	0.38	0.407	0	0
TCGA.23.1032.01A	0.72	0.423	0.0698	2	1.88	1.92	0.123	0.3	0.00984	0.00164
TCGA.23.1109.01A	0.94	0.817	0.222	4	3.19	3.24	0.11	0.707	0	0
TCGA.23.1110.01A	0.93	0.474	0.355	4	4.04	4.04	0.177	0.296	0	0.0132
TCGA.23.1113.01A	0.92	0.391	0.446	2	1.63	1.66	0.0194	0.372	0.174	0
TCGA.23.1114.01B	0.93	0.906	0.226	4	3.75	3.77	0.384	0.521	0	0
TCGA.23.1116.01A	0.47	0.627	0.106	2	2.13	2.06	0.237	0.39	0.0161	0.00602
TCGA.23.1117.01A	0.8	0.558	0.0677	2	1.82	1.86	0.134	0.424	0.00344	0.0241
TCGA.23.1118.01A	0.82	0.386	0.516	4	3.62	3.69	0.0622	0.324	0	0
TCGA.23.1119.01A	0.66	0.51	0.304	4	3.78	3.86	0.175	0.335	0	0
TCGA.23.1120.01A	0.91	0.536	0.37	2	1.81	1.83	0.176	0.36	0.19	0
TCGA.23.1121.01A	0.95	0.66	0.219	2	2.21	2.2	0.364	0.296	0	0.058
TCGA.23.1122.01A	0.94	0.683	0.249	6	5.46	5.49	0.184	0.499	0	0
TCGA.23.1123.01A	0.89	0.83	0.3	4	3.04	3.14	0.0768	0.753	0	0
TCGA.23.1124.01A	0.79	0.929	0.179	2	2.48	2.38	0.658	0.272	0.0104	0.0934
TCGA.23.1809.01A	0.91	0.902	0.259	4	3.56	3.6	0.269	0.634	0	0
TCGA.23.2072.01A	0.86	0.751	0.0566	2	2.09	2.08	0.371	0.38	0.00386	0.0193
TCGA.23.2077.01A	0.78	0.705	0.249	4	3.45	3.57	0.166	0.539	0	0
TCGA.23.2078.01A	0.66	0.581	0.104	2	1.91	1.94	0.225	0.356	0	0.0319
TCGA.23.2079.01A	0.81	0.565	0.272	2	2.07	2.06	0.231	0.334	0.0502	0.0819
TCGA.23.2081.01A	0.91	0.651	0.14	2	1.79	1.81	0.196	0.455	0.0838	0
TCGA.23.2084.01A	0.81	0.646	0.142	2	1.81	1.84	0.2	0.446	0.0701	0.0018
TCGA.23.2641.01A	0.9	0.616	0.248	2	1.72	1.75	0.169	0.447	0.149	0
TCGA.23.2643.01A	0.92	0.761	0.261	4	3.06	3.13	0.0593	0.702	0	0
TCGA.23.2645.01A	0.83	0.622	0.147	2	1.84	1.87	0.157	0.466	0.0207	0.0069
TCGA.23.2647.01A	0.66	0.712	0.107	2	2.21	2.14	0.362	0.35	0.00195	0.0175
TCGA.23.2649.01A	0.81	0.849	0.199	4	3.74	3.79	0.317	0.532	0	0
TCGA.24.0966.01A	0.94	0.303	0.0798	2	1.99	1.99	0.136	0.167	0.00929	0.00558
TCGA.24.0970.01B	0.65	0.642	0.228	2	1.69	1.8	0.142	0.5	0.089	0.0508
TCGA.24.0975.01B	0.34	0.27	0.288	2	2.08	2.03	0.161	0.109	0.00185	0.0241
TCGA.24.0979.01A	0.84	0.69	0.218	4	3.55	3.62	0.139	0.55	0	0
TCGA.24.0980.01A	0.7	0.475	0.0897	2	1.88	1.91	0.162	0.312	0.0264	0.00203
TCGA.24.0981.01A	0.97	0.724	0.359	6	5.97	5.97	0.237	0.488	0	0
TCGA.24.1103.01A	0.9	0.629	0.187	2	1.79	1.81	0.207	0.421	0.109	0
TCGA.24.1104.01A	0.75	0.415	0.368	2	1.74	1.8	0.0461	0.369	0.0986	0.0334
