sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.BC.A10W.01A	0.74	0.277	0.392	2	2.14	2.1	0.138	0.14	0.0368	0.00581
TCGA.BC.A10X.01A	0.16	0.0111	0.167	2	2	2	0	0.0111	0	0
TCGA.BC.A10Y.01A	0.93	0.242	0.211	2	2	2	0.11	0.132	0.0453	0
TCGA.BC.A10Z.01A	0.98	0.2	0.17	2	2.01	2.01	0.108	0.0918	0.0339	0
TCGA.BC.A110.01A	0.63	0.158	0	2	2	2	0.0697	0.0885	0	0
TCGA.BC.A112.01A	0.8	0.224	0.0405	2	2	2	0.065	0.159	0.00302	0.00302
TCGA.BC.A216.01A	0.92	0.195	0.232	2	2.01	2.01	0.0905	0.105	0.0132	0.00283
TCGA.BC.A217.01A	0.9	0.544	0.123	4	3.94	3.95	0.323	0.221	0	0
TCGA.BC.A3KF.01A	0.81	0.302	0.23	2	1.79	1.83	0.0424	0.26	0.0645	0.0017
TCGA.BC.A3KG.01A	0.95	0.329	0.258	2	1.95	1.95	0.142	0.187	0.0721	0
TCGA.BC.A5W4.01A	0.97	0.548	0.318	4	3.6	3.61	0.15	0.398	0	0.00759
TCGA.BC.A69H.01A	0.83	0.597	0.283	4	3.95	3.96	0.203	0.394	0	0
TCGA.BC.A69I.01A	0.76	0.47	0.0073	2	2.02	2.02	0.238	0.232	0	0
TCGA.BC.A8YO.01A	0.89	0.146	0.28	2	1.92	1.93	0.0337	0.113	0.0395	0
TCGA.BD.A2L6.01A	0.86	0.275	0.432	4	4.12	4.1	0.165	0.11	0	0
TCGA.BD.A3EP.01A	0.46	0.321	0.041	2	1.99	1.99	0.0888	0.232	0	0
TCGA.BD.A3ER.01A	0.23	0.0629	0.548	2	2.12	2.03	0.0419	0.021	0.00449	0
TCGA.BW.A5NO.01A	0.79	0.446	0.0282	2	1.91	1.93	0.146	0.3	0.00314	0
TCGA.BW.A5NP.01A	0.86	0.507	0.141	2	1.95	1.95	0.209	0.298	0.0268	0
TCGA.BW.A5NQ.01A	0.13	0.423	0.58	2	2.27	2.04	0.258	0.164	0.111	0.0528
TCGA.CC.5258.01A	0.71	0.308	0.0894	2	1.9	1.93	0.0636	0.244	0.0206	0.00515
TCGA.CC.5260.01A	0.61	0.369	0.292	4	3.69	3.81	0.0734	0.296	0	0
TCGA.CC.5261.01A	0.55	0.695	0.136	2	2.1	2.06	0.298	0.397	0	0.0252
TCGA.CC.5262.01A	0.27	0.0154	0.375	2	2.02	2.01	0.00577	0.00962	0.00385	0
TCGA.CC.5263.01A	0.8	0.287	0.228	2	1.82	1.86	0.0482	0.239	0.0655	0
