sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.08.0354.01A	0.78	0.333	0.188	2	1.97	1.98	0.113	0.22	0.00751	0.00375
TCGA.08.0355.01A	0.8	0.343	0.0488	2	1.92	1.93	0.0637	0.28	0.0168	0
TCGA.08.0356.01A	0.62	0.296	0.0446	2	1.97	1.98	0.0925	0.204	0.00189	0
TCGA.08.0359.01A	0.77	0.431	0.0321	2	1.89	1.91	0.137	0.294	0.0139	0
TCGA.08.0360.01A	0.24	0.191	0.2	2	1.94	1.99	0.0437	0.148	0.0182	0.00182
TCGA.08.0375.01A	0.8	0.363	0.0651	2	1.93	1.94	0.118	0.245	0.022	0
TCGA.08.0380.01A	0.17	0.246	0.217	2	2.25	2.04	0.176	0.0702	0.00763	0
TCGA.08.0386.01A	0.94	0.536	0.486	6	5.57	5.6	0.0945	0.441	0	0
TCGA.08.0389.01A	0.81	0.35	0.0673	2	1.95	1.96	0.136	0.214	0.0236	0
TCGA.08.0390.01A	0.51	0.226	0.0563	2	1.97	1.99	0.0779	0.148	0	0.00954
TCGA.08.0392.01A	0.72	0.277	0.0503	2	1.94	1.95	0.0785	0.199	0.0122	0
TCGA.12.0615.01A	0.85	0.368	0.212	2	1.88	1.9	0.0973	0.27	0.0428	0.0292
TCGA.12.0616.01A	0.9	0.327	0.196	4	3.81	3.82	0.0962	0.23	0	0
TCGA.12.0618.01A	0.44	0.131	0.571	2	2.12	2.05	0.0973	0.0341	0	0
TCGA.12.0619.01A	0.86	0.266	0.114	2	1.89	1.91	0.0433	0.223	0.0304	0
TCGA.12.0620.01A	0.69	0.278	0.143	2	1.92	1.94	0.101	0.177	0.0238	0.0159
TCGA.12.0653.01B	0.7	0.515	0.259	2	1.92	1.94	0.149	0.366	0.0747	0.0586
TCGA.12.0654.01B	0.7	0.222	0.237	2	1.93	1.95	0.0558	0.166	0	0
TCGA.12.0656.01A	0.64	0.411	0.201	2	1.94	1.96	0.154	0.257	0.00188	0.0788
TCGA.12.0657.01A	0.85	0.257	0.0216	2	1.98	1.99	0.104	0.154	0.0037	0
TCGA.12.0662.01A	0.69	0.335	0.0119	2	1.98	1.98	0.167	0.167	0.00199	0
TCGA.12.0670.01B	0.86	0.468	0.0433	2	1.94	1.95	0.164	0.304	0.0129	0.00737
