sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.D6.6516.01A	0.61	0.377	0.477	4	3.71	3.83	0.0739	0.303	0	0
TCGA.D6.6517.01A	0.23	0.292	0.353	2	2.28	2.06	0.229	0.0636	0.0241	0
TCGA.D6.6823.01A	0.6	0.389	0.611	4	3.78	3.87	0.0978	0.292	0	0
TCGA.D6.6824.01A	0.99	0.161	0	2	2	2	0.0938	0.0677	0	0
TCGA.D6.6825.01A	0.27	0.544	0.182	2	2.21	2.06	0.472	0.072	0.0168	0
TCGA.D6.6826.01A	0.28	0.191	0.434	2	1.99	2	0.108	0.083	0.00361	0.00181
TCGA.D6.6827.01A	0.78	0.141	0.286	2	2.07	2.06	0.092	0.0489	0.00144	0
TCGA.D6.8568.01A	0.34	0.322	0.32	2	2.29	2.1	0.269	0.0534	0.00368	0.00921
TCGA.D6.8569.01A	0.64	0.12	0.253	2	2.04	2.03	0.0363	0.0842	0	0.00145
TCGA.D6.A4Z9.01A	0.46	0.265	0.24	2	2.11	2.05	0.208	0.0565	0.00353	0.0318
TCGA.D6.A4ZB.01A	0.24	0.241	0.327	2	2.09	2.02	0.131	0.11	0.0224	0
TCGA.D6.A6EK.01A	0.43	0.387	0.252	2	2.07	2.03	0.175	0.212	0	0.0683
TCGA.D6.A6EM.01A	0.36	0.434	0.183	2	2.15	2.05	0.32	0.114	0	0.00947
TCGA.D6.A6EN.01A	0.52	0.159	0.0125	2	2.09	2.05	0.0895	0.0696	0	0.00199
TCGA.D6.A6EO.01A	0.69	0.534	0.254	2	1.87	1.91	0.128	0.406	0.0843	0.0441
TCGA.D6.A6EP.01A	0.94	0.62	0.387	4	3.89	3.9	0.238	0.382	0	0.00521
TCGA.D6.A6EQ.01A	0.56	0.529	0.555	4	3.75	3.86	0.168	0.361	0	0
TCGA.D6.A6ES.01A	0.74	0.326	0.239	2	1.89	1.92	0.0812	0.245	0.0352	0.0107
TCGA.D6.A74Q.01A	0.66	0.443	0.22	2	1.82	1.88	0.0926	0.35	0.0309	0.0633
TCGA.DQ.5624.01A	0.18	0.307	0.356	2	2.08	2.01	0.129	0.178	0.0441	0.0163
TCGA.DQ.5625.01A	0.62	0.331	0.187	2	2.07	2.04	0.16	0.171	0	0.0223
TCGA.DQ.5629.01A	0.8	0.49	0.0473	2	1.76	1.81	0.0464	0.443	0.00145	0.0145
TCGA.DQ.5630.01A	0.19	0.355	0.335	2	1.9	1.98	0.119	0.236	0.0621	0.016
TCGA.DQ.5631.01A	0.68	0.462	0.194	2	2.13	2.09	0.251	0.21	0	0.00163
TCGA.DQ.7588.01A	0.72	0.483	0.162	2	1.93	1.95	0.171	0.312	0.00174	0.0662
TCGA.DQ.7591.01A	0.73	0.233	0.172	2	1.9	1.92	0.0503	0.182	0.0243	0.0104
TCGA.DQ.7592.01A	0.48	0.498	0.16	2	2.46	2.22	0.42	0.0779	0	0.0156
TCGA.F7.7848.01A	0.56	0.455	0.662	4	3.5	3.72	0.114	0.341	0	0
TCGA.F7.8298.01A	0.48	0.671	0.0824	2	1.89	1.95	0.172	0.499	0.0237	0.0158
TCGA.F7.8489.01A	0.11	0.339	0.728	2	2.06	2.01	0.214	0.126	0.185	0.0152
TCGA.F7.A50G.01A	0.42	0.546	0.13	2	2.19	2.08	0.352	0.194	0	0.00385
TCGA.F7.A61S.01A	0.64	0.47	0.0267	2	1.98	1.99	0.145	0.325	0	0
TCGA.F7.A61V.01A	0.48	0.587	0.0339	2	1.92	1.96	0.194	0.392	0	0
TCGA.F7.A61W.01A	0.8	0.539	0.052	2	1.86	1.88	0.214	0.325	0.018	0
TCGA.F7.A620.01A	0.18	0.526	0.331	2	1.98	2	0.254	0.272	0.0796	0.00995
TCGA.F7.A622.01A	0.73	0.394	0.196	2	1.9	1.93	0.0737	0.32	0.0378	0.0396
TCGA.F7.A623.01A	0.6	0.606	0.109	2	2.07	2.04	0.265	0.341	0	0.00828
TCGA.F7.A624.01A	0.5	0.211	0.16	2	2.06	2.03	0.108	0.103	0	0.00506
TCGA.H7.7774.01A	0.61	0.0391	0.3	2	2.02	2.01	0.0235	0.0157	0	0.0117
TCGA.H7.8501.01A	0.43	0.443	0.0404	2	2.02	2.01	0.159	0.284	0	0
TCGA.H7.8502.01A	0.77	0.536	0.229	2	1.91	1.93	0.141	0.395	0.037	0.0607
TCGA.H7.A6C4.01A	0.16	0.393	0.469	2	2.03	2.01	0.262	0.131	0.0879	0.0259
TCGA.H7.A6C5.01A	0.6	0.441	0.523	4	3.61	3.77	0.102	0.338	0	0
TCGA.H7.A76A.01A	0.26	0.273	0.683	2	2.03	2.01	0.13	0.143	0.0602	0.0301
TCGA.HD.7229.01A	0.6	0.58	0.0952	2	2	2	0.123	0.457	0.0166	0.0203
