sampleid	purity	PC	PoP	Euploidy	pl.tumor	pl.overall	%amp	%del	%del.loh	%cn.loh
TCGA.HT.7483.01A	0.8	0.141	0.144	2	2.01	2	0.0752	0.0658	0	0.00627
TCGA.HT.7485.01A	0.86	0.0627	0.105	2	1.98	1.98	0	0.0627	0	0.0066
TCGA.HT.7601.01A	0.6	0.356	0.0275	2	1.99	1.99	0.157	0.2	0.00196	0.00587
TCGA.HT.7602.01A	0.88	0.0632	0	2	2	2	0.0348	0.0284	0	0
TCGA.HT.7603.01A	0.64	0.0736	0	2	1.98	1.98	0.0134	0.0602	0	0
TCGA.HT.7604.01A	0.85	0.254	0.092	2	2.09	2.07	0.14	0.114	0	0
TCGA.HT.7605.01A	0.68	0.0765	0.0952	2	1.95	1.96	0.0128	0.0638	0.00729	0
TCGA.HT.7606.01A	0.94	0.212	0.151	2	1.86	1.87	0.0445	0.167	0.032	0
TCGA.HT.7607.01A	0.77	0.0431	0	2	1.99	1.99	0.00674	0.0364	0	0
TCGA.HT.7608.01A	0.81	0.381	0.08	2	1.94	1.95	0.149	0.232	0.0305	0
TCGA.HT.7609.01A	0.94	0.0313	0.0588	2	2	2	0.00368	0.0276	0.00184	0
TCGA.HT.7610.01A	0.61	0.229	0.00662	2	2	2	0.0789	0.15	0	0
TCGA.HT.7611.01A	0.71	0.157	0	2	1.96	1.97	0.0613	0.0954	0	0
TCGA.HT.7616.01A	0.73	0.188	0.113	2	1.87	1.9	0.0193	0.168	0.0213	0
TCGA.HT.7620.01A	0.24	0.0658	0.22	2	1.97	1.99	0.0321	0.0337	0.00963	0
TCGA.HT.7676.01A	0.7	0.121	0.0145	2	2.03	2.02	0.0577	0.0629	0	0
TCGA.HT.7677.01A	0.87	0.182	0.217	2	1.95	1.95	0.0553	0.126	0.0395	0
TCGA.HT.7680.01A	0.13	0.0574	0.655	2	2	2	0.0416	0.0158	0.0139	0.0158
TCGA.HT.7684.01A	0.81	0.0854	0	2	2.02	2.02	0.0436	0.0417	0	0
TCGA.HT.7686.01A	0.68	0.0667	0.108	2	1.95	1.96	0.00721	0.0595	0.00721	0
TCGA.HT.7687.01A	0.82	0.3	0.0881	2	1.95	1.96	0.123	0.177	0.0264	0
TCGA.HT.7688.01A	0.7	0.123	0.286	4	3.89	3.93	0.0123	0.111	0	0
TCGA.HT.7689.01A	0.73	0.256	0.286	4	3.76	3.82	0.0539	0.202	0	0
TCGA.HT.7690.01A	0.78	0.177	0.223	2	1.87	1.9	0.0154	0.161	0.0343	0.00515
TCGA.HT.7692.01A	0.91	0.372	0.126	4	3.54	3.58	0	0.372	0	0
TCGA.HT.7693.01A	0.94	0.35	0.0215	2	2.02	2.02	0.184	0.165	0.00376	0.00376
TCGA.HT.7694.01A	0.26	0.0384	0	2	1.95	1.99	0.00668	0.0317	0	0
TCGA.HT.7695.01A	0.78	0.138	0.118	2	1.95	1.96	0.0345	0.103	0.0163	0
TCGA.HT.7854.01A	0.72	0.12	0	2	2	2	0.0561	0.0638	0	0
TCGA.HT.7855.01A	0.12	0.662	0.0705	2	1.48	1.94	0.118	0.543	0.035	0.005
TCGA.HT.7856.01A	0.21	0.121	0.103	2	1.95	1.99	0.0428	0.0784	0.00891	0
TCGA.HT.7858.01A	0.51	0.286	0	2	2.01	2	0.157	0.129	0	0
TCGA.HT.7860.01A	0.72	0.503	0.0364	2	1.96	1.97	0.0896	0.413	0.0183	0
TCGA.HT.7873.01B	0.77	0.179	0.104	2	2.02	2.01	0.0863	0.0931	0	0
TCGA.HT.7874.01A	0.37	0.457	0.0116	2	2.03	2.01	0.363	0.094	0	0
TCGA.HT.7875.01A	0.9	0.254	0.078	2	1.94	1.95	0.105	0.15	0.018	0.0018
TCGA.HT.7877.01A	0.57	0.231	0.0178	2	1.96	1.98	0.0902	0.141	0.0041	0
TCGA.HT.7879.01A	0.79	0.313	0.0119	2	2.01	2.01	0.201	0.112	0	0
TCGA.HT.7880.01A	0.67	0.231	0	2	2	2	0.103	0.128	0	0
TCGA.HT.7881.01A	0.25	0.131	0.241	2	2	2	0.0847	0.0465	0.0133	0
TCGA.HT.7884.01B	0.2	0.345	0.172	2	1.97	1.99	0.206	0.139	0.0204	0.0051
TCGA.HT.7902.01A	0.18	0.166	0.404	2	1.94	1.99	0.0619	0.104	0.0234	0.0251
TCGA.HT.8011.01A	0.88	0.366	0.222	2	2.02	2.02	0.137	0.228	0.0265	0
TCGA.HT.8012.01A	0.87	0.54	0.0533	2	1.92	1.93	0.244	0.296	0.0288	0
TCGA.HT.8013.01A	0.44	0.472	0.192	2	2.18	2.08	0.291	0.181	0	0
TCGA.HT.8015.01B	0.07	0.217	1	2	2.06	2	0.146	0.0711	0.152	0.081
TCGA.HT.8018.01A	0.09	0.416	0.87	2	2.02	2	0.252	0.164	0.255	0.0742
TCGA.HT.8019.01A	0.74	0.375	0	2	1.99	1.99	0.14	0.235	0	0
TCGA.HT.8104.01A	0.75	0.225	0.201	2	1.92	1.94	0.0438	0.182	0.0211	0.0243
TCGA.HT.8105.01A	0.84	0.309	0.0575	2	1.95	1.96	0.126	0.183	0.0178	0
TCGA.HT.8106.01A	0.11	0.464	0.715	2	2.06	2.01	0.311	0.153	0.232	0.0378
TCGA.HT.8107.01A	0.61	0.278	0	2	2	2	0.113	0.165	0	0
TCGA.HT.8108.01A	0.65	0.389	0.0681	2	2.01	2.01	0.252	0.137	0	0
TCGA.HT.8109.01A	0.64	0.164	0.125	2	1.94	1.96	0.026	0.138	0.00372	0.0167
TCGA.HT.8110.01A	0.53	0.218	0.075	2	1.93	1.96	0.06	0.158	0.0127	0
TCGA.HT.8111.01A	0.43	0.372	0.0207	2	2.04	2.02	0.185	0.187	0	0
TCGA.HT.8114.01A	0.64	0.293	0.00568	2	2.01	2	0.113	0.18	0.00167	0
TCGA.HT.8563.01A	0.23	0.114	0.0986	2	1.91	1.98	0.0321	0.0819	0.00642	0
TCGA.HT.8564.01A	0.78	0.603	0.395	4	3.63	3.71	0.227	0.376	0	0
TCGA.HT.A4DS.01A	0.66	0.644	0.0365	2	1.64	1.76	0.0881	0.556	0	0.00783
TCGA.HT.A4DV.01A	0.15	0.588	0.385	2	1.92	1.99	0.302	0.286	0.12	0.00858
TCGA.HT.A5R5.01A	0.72	0.307	0.0562	2	2.04	2.03	0.184	0.123	0	0.00575
TCGA.HT.A5R7.01A	0.82	0.436	0.0073	2	1.97	1.98	0.194	0.242	0	0.00159
TCGA.HT.A5R9.01A	0.84	0.339	0.0964	2	1.93	1.94	0.129	0.21	0.0327	0
TCGA.HT.A5RA.01A	0.89	0.541	0.099	2	1.93	1.94	0.232	0.308	0.024	0.00738
TCGA.HT.A5RB.01A	0.75	0.368	0.0146	2	1.96	1.97	0.179	0.19	0.00403	0.00134
TCGA.HT.A5RC.01A	0.72	0.47	0.0921	2	1.99	2	0.211	0.26	0.0236	0.00197
TCGA.HT.A614.01A	0.8	0.344	0.0229	2	1.99	1.99	0.167	0.177	0.00316	0.00158
TCGA.HT.A615.01A	0.76	0.0703	0.146	2	1.93	1.95	0.00172	0.0686	0.0103	0
TCGA.HT.A616.01A	0.59	0.15	0.273	2	2.12	2.07	0.0796	0.0699	0.00583	0
TCGA.HT.A617.01A	0.25	0.0645	0.147	2	2.04	2.01	0.0228	0.0417	0.00569	0
TCGA.HT.A618.01A	0.71	0.217	0.272	4	3.84	3.89	0.0665	0.15	0	0
TCGA.HT.A619.01A	0.95	0.45	0.147	4	3.9	3.9	0.243	0.207	0	0
TCGA.HT.A61B.01A	0.89	0.206	0.173	4	3.9	3.91	0.0542	0.151	0	0
TCGA.HT.A61C.01A	0.83	0.204	0.00847	2	1.92	1.94	0.0606	0.144	0.00173	0
TCGA.HT.A74H.01A	0.31	0.11	0.217	2	2.06	2.02	0.0662	0.0441	0.00184	0
TCGA.HT.A74J.01A	0.56	0.263	0.241	2	2.14	2.08	0.183	0.0802	0	0
TCGA.HT.A74K.01A	0.79	0.179	0.00893	2	1.92	1.94	0.0207	0.158	0.00159	0
TCGA.HT.A74O.01A	0.73	0.269	0.119	2	2.06	2.04	0.176	0.0931	0	0
TCGA.HW.7486.01A	0.53	0.0759	0.0976	2	1.94	1.97	0.00926	0.0667	0.00741	0
TCGA.HW.7487.01A	0.59	0.505	0.0221	2	1.94	1.97	0.309	0.196	0	0.0112
TCGA.HW.7489.01A	0.71	0.178	0	2	2	2	0.104	0.0741	0	0
TCGA.HW.7490.01A	0.89	0.142	0.0256	2	2.01	2	0.0581	0.0835	0.00363	0
TCGA.HW.7491.01A	0.94	0.261	0.315	2	1.81	1.82	0.0457	0.216	0.0823	0
TCGA.HW.7493.01A	0.71	0.13	0.0563	2	2	2	0.0568	0.0733	0	0.00733
TCGA.HW.7495.01A	0.68	0.324	0.0337	2	1.95	1.97	0.0945	0.229	0.0109	0
TCGA.HW.8319.01A	0.76	0.546	0.021	2	1.97	1.98	0.143	0.403	0.0115	0
TCGA.HW.8320.01A	0.64	0.528	0	2	1.96	1.98	0.0902	0.438	0	0
TCGA.HW.8321.01A	0.69	0.2	0.0534	2	2	2	0.0826	0.118	0	0
TCGA.HW.8322.01A	0.83	0.317	0	2	1.94	1.95	0.147	0.17	0	0
TCGA.HW.A5KJ.01A	0.79	0.395	0.0506	2	1.96	1.96	0.18	0.215	0.02	0
TCGA.HW.A5KK.01A	0.15	0.361	0.398	2	1.98	2	0.233	0.128	0.0938	0.0125
TCGA.HW.A5KL.01A	0.75	0.295	0.0108	2	1.99	1.99	0.104	0.191	0	0.00319
TCGA.HW.A5KM.01A	0.72	0.376	0.027	2	2.01	2.01	0.195	0.181	0	0
TCGA.IK.7675.01A	0.98	0.375	0.28	2	1.9	1.9	0.196	0.179	0.105	0
TCGA.IK.8125.01A	0.81	0.163	0.213	2	1.93	1.94	0.0349	0.128	0.0349	0
TCGA.KT.A74X.01A	0.79	0.438	0.0702	2	1.88	1.9	0.182	0.257	0.0308	0
TCGA.KT.A7W1.01A	0.83	0.38	0.00844	2	2.01	2.01	0.199	0.181	0.00321	0
TCGA.P5.A5ET.01A	0.84	0.258	0.129	2	1.95	1.95	0.107	0.151	0.0332	0
TCGA.P5.A5EU.01A	0.83	0.452	0.14	2	1.77	1.81	0.134	0.318	0.0633	0
TCGA.P5.A5EV.01A	0.58	0.509	0.0941	2	1.93	1.96	0.246	0.263	0.022	0
TCGA.P5.A5EW.01A	0.83	0.502	0.0114	2	1.97	1.98	0.279	0.223	0.00382	0.00191
TCGA.P5.A5EX.01A	0.93	0.161	0.0328	2	1.92	1.92	0.0172	0.144	0.00528	0
TCGA.P5.A5EY.01A	0.06	0.436	1	2	2.01	2	0.202	0.234	0.275	0.216
TCGA.P5.A5EZ.01A	0.63	0.489	0.0173	2	1.94	1.97	0.222	0.267	0.00338	0
TCGA.P5.A5F1.01A	0.22	0.135	0.489	2	2.19	2.04	0.0673	0.0673	0.0102	0
TCGA.P5.A5F2.01A	0.78	0.387	0.0498	2	1.91	1.93	0.14	0.246	0.00962	0.00769
TCGA.P5.A5F4.01A	0.75	0.269	0.028	2	1.98	1.99	0.111	0.158	0	0.00188
TCGA.P5.A5F6.01A	0.88	0.484	0.661	2	1.49	1.55	0.00855	0.475	0.32	0
TCGA.P5.A72U.01A	0.24	0.0736	0.0192	2	1.9	1.97	0.00424	0.0693	0.00141	0
TCGA.P5.A72W.01A	0.87	0.26	0.119	2	1.93	1.94	0.12	0.14	0.0291	0
TCGA.P5.A72X.01A	0.71	0.295	0.00662	2	2	2	0.145	0.151	0.00196	0
TCGA.P5.A72Z.01A	0.93	0.431	0.199	2	1.86	1.87	0.163	0.268	0.0859	0
TCGA.P5.A730.01A	0.89	0.062	0.526	2	1.95	1.95	0	0.062	0.0326	0
TCGA.P5.A731.01A	0.85	0.108	0.0893	2	2.01	2.01	0.0484	0.06	0.0058	0
TCGA.P5.A733.01A	0.65	0.186	0.119	2	1.98	1.98	0.0793	0.107	0.00369	0
TCGA.P5.A735.01A	0.89	0.235	0.00806	2	1.98	1.98	0.0873	0.148	0	0.0019
TCGA.P5.A736.01A	0.59	0.0441	0.037	2	2	2	0.00817	0.0359	0	0.00163
TCGA.P5.A737.01A	0.87	0.503	0.0769	2	1.89	1.9	0.226	0.277	0.0387	0
TCGA.P5.A77W.01A	0.83	0.329	0.119	4	3.72	3.77	0.0882	0.241	0	0
TCGA.P5.A77X.01A	0.82	0.25	0.102	2	1.93	1.94	0.0965	0.154	0.0256	0
TCGA.P5.A780.01A	0.77	0.214	0.161	2	1.99	1.99	0.0708	0.143	0.00691	0.00173
TCGA.P5.A781.01A	0.78	0.162	0.0989	2	1.94	1.95	0.0624	0.0998	0.016	0
TCGA.QH.A65R.01A	0.86	0.095	0.265	2	1.92	1.93	0.0155	0.0795	0.0252	0
TCGA.QH.A65S.01A	0.67	0.155	0.061	2	2	2	0.0529	0.102	0.00189	0.00378
TCGA.QH.A65V.01A	0.67	0.265	0.015	2	1.94	1.96	0.0936	0.171	0.00398	0
TCGA.QH.A65Z.01A	0.9	0.182	0.204	2	1.91	1.92	0.0568	0.125	0.0372	0
TCGA.QH.A6CS.01A	0.23	0.135	0.347	2	2	2	0.0758	0.0596	0.0162	0
TCGA.QH.A6CU.01A	0.72	0.143	0.108	2	1.97	1.98	0.0619	0.0812	0.0155	0
TCGA.QH.A6CV.01A	0.76	0.369	0.364	2	2.2	2.15	0.202	0.167	0.0069	0.0069
TCGA.QH.A6CW.01A	0.85	0.314	0.0303	2	2.04	2.03	0.156	0.158	0.00381	0.0019
